,AAPL34.SA,ABEV3.SA,ALOS3.SA,AMZO34.SA,ATTB34.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,BRFS3.SA,BRKM5.SA,CATP34.SA,COCA34.SA,CPFE3.SA,CYRE3.SA,DISB34.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GOAU4.SA,GGBR4.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,HYPE3.SA,IRBR3.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,KNIP11.SA,KNRI11.SA,KNHY11.SA,LREN3.SA,MCCI11.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MSCD34.SA,MSFT34.SA,MGLU3.SA,MULT3.SA,MXRF11.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,RADL3.SA,RAIL3.SA,RBRY11.SA,SANB11.SA,SBUB34.SA,SLCE3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TGAR11.SA,TIMS3.SA,TOTS3.SA,TSLA34.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VILG11.SA,VISA34.SA,VISC11.SA,VIVT3.SA,VGIR11.SA,WEGE3.SA,ZAMP3.SA
SBUB34.SA,0.0001784700184729779,2.878411776778585e-05,8.382061413274121e-05,0.0001854378683389432,0.00010146611862587869,0.00013663724760400013,3.789302770734081e-05,6.092499422881821e-05,5.8294300629754504e-05,5.984770033351744e-05,3.161740563989677e-05,4.8798678487972385e-05,0.00014034517332500376,0.00020371707532691364,5.4556226957531305e-05,9.726705722700455e-05,2.0540262499417988e-05,9.049201300969091e-05,0.00013664306631431107,0.00010459276395832654,0.00010197117278357621,-7.338995291638461e-06,4.9702444564526894e-05,0.0002106197538101859,7.765711675267359e-05,3.4699979625895902e-06,3.5374242809666196e-05,1.353745949126776e-07,1.703212245027068e-05,7.296609372253732e-05,4.2872431200773796e-05,7.376542224404966e-05,7.553156518859899e-05,0.00017982400216198135,0.0001530670857449969,1.687396720015402e-05,3.3921251388160616e-05,4.312822634795689e-05,1.9786004647872277e-05,2.242664522220625e-05,6.252617018604924e-05,7.107097931707337e-05,0.000161917348616396,3.526207681973494e-05,4.259559960585406e-05,6.206662211387455e-05,5.306040079699265e-05,0.00011221734558079063,0.00018417880482147545,6.277876287708097e-05,7.549889878943191e-06,4.058086735395574e-06,1.9211789517237757e-05,6.679230269830874e-06,7.587283380883255e-05,9.392713047829148e-06,0.00022592325776117907,0.000179190842829908,0.00023407282775561198,0.00022251439422435343,0.0001741076135929775,0.00010502582323995814,5.874602728675663e-05,1.7174984685801866e-05,1.4678349499746919e-05,0.00017469380700036295,0.00022440588057428255,0.00026986975448805276,-1.3300922727195361e-05,0.00012453356996587446,0.00010699302474934337,7.08853002612123e-05,9.073771300509074e-05,0.00012228895002691466,0.00024028426918628438,8.559631995928209e-06,3.614833734156485e-05,5.174792834761764e-06,5.6702902176507986e-05,0.0004151112854791861,7.1798104811399685e-06,6.310449157395398e-05,7.215280144696646e-05,1.3689977686448689e-05,2.2158082137377517e-05,3.7092514623797423e-05,8.081926472927485e-05,0.00027857347968735316,3.1563706412526974e-05,8.013299033206857e-05,5.018705239022909e-05,3.728562318051407e-05,3.3976812309497256e-05,0.00020571200483258175,3.0084479519791315e-05,1.4147682892922898e-05,1.4807432938154806e-05,4.887771528945595e-05,5.844945282904637e-05
SLCE3.SA,4.4662601704077887e-05,9.884014645464142e-05,0.00015558607818670915,6.487377843627295e-06,2.2970515912467605e-05,0.00020096397751263306,0.00016163415215029593,0.00013664372457119692,0.00011153851162346506,0.00010836426110656502,9.869900890746026e-05,0.00016624269484490079,-1.2422246183058867e-07,6.434899821399543e-05,0.000153835205764577,0.00017281242188193946,3.410319283129087e-05,0.00016181100807194826,0.00026696675800999217,2.2467578165685346e-06,-1.2764244152439185e-06,0.000122557180008164,0.00018705625240677382,2.4618290350799417e-05,0.0001786487584157528,9.061369791723513e-05,0.00016858468069288766,0.00011733111840856537,0.00011889383857504129,0.00018410188318855955,0.00012515515240533396,0.00021730340921885633,0.00020715522126221514,2.766624568024535e-05,7.10829698587191e-07,3.6468483074647027e-05,4.27116179191341e-05,4.087898651413515e-05,4.281942265357971e-05,1.3033163945476524e-06,0.00013210649146398935,0.00010038118359417366,4.648952054830015e-05,9.58096863489777e-05,8.305382635317471e-05,0.00018282380765887092,0.00018873393753455597,-1.1856792738439579e-05,3.95941300822065e-05,0.00014157923693555483,7.966092922237074e-06,6.726296158373018e-06,3.068002784252088e-05,2.040761593566864e-05,0.00015001364280172545,2.520873551980574e-05,2.480433259314976e-05,6.934111084563988e-06,0.00011995294865002374,1.3962990263410312e-05,2.856277897918171e-05,0.000242245571530173,0.0001506682534724265,3.219926063555869e-05,0.00012162963810624618,4.090330864144533e-06,1.6027250431986964e-05,7.081277835285892e-05,2.0165643931328707e-05,-4.04427533424378e-05,-3.910344027840306e-05,0.00014427271145449973,-1.8274906255418187e-05,0.0002943478893419505,7.615062884417519e-06,8.643516094962271e-05,0.00016278283876148232,1.953613476261544e-05,9.053213426864283e-05,7.1798104811399685e-06,0.0005511811287417504,0.0002027124417277953,0.00011569994969861817,5.5767058692646354e-05,3.008736348561146e-05,9.210007413207432e-05,0.0001815309341670141,0.0001477396556007825,0.0002218000514619828,0.0002556345971339584,0.00020042335860289518,0.0001455237891843708,4.2371452557403334e-05,1.50071376463697e-05,7.170233423629245e-05,6.814146385536267e-05,3.6911320778150115e-05,0.00014920985786797764,0.00017686125303026138
STBP3.SA,1.6887293712271097e-05,0.0002427191257045056,0.0006141859089042999,4.4380266836678355e-06,-5.0657962277092115e-05,0.0009195513432390207,0.0004679194343482176,0.0003809540824842825,0.00033019878495275484,0.000339602479698814,0.00022491823454362213,0.00023012793162914397,-2.8155924943417414e-05,9.878051687765102e-05,0.00034275064442642613,0.0005702108413276287,0.00010123756551439559,0.0003600134218910478,0.0004813267887078314,-4.1365761616430216e-05,-2.836865021046718e-05,0.00028720871507245194,0.0007135874397506849,4.850729729384341e-05,0.0005742510461335462,0.00020211388658341255,0.0004913695203095727,0.00034142729048214463,0.00030769454732711393,0.0006587106511476319,0.0003556192104983984,0.00033645980566908483,0.0003154776086674318,1.8350791584338746e-05,5.248507571386775e-06,8.579614068647751e-05,0.0001454386619562088,0.00014718206840323985,0.00012039744767200017,3.897306732453209e-05,0.0003565526481732584,0.0005263897755717319,-6.690821605110334e-06,0.0002763128423085366,0.00029144858820717685,0.00022082447887417016,0.0006178211351485301,-8.084165406815308e-05,5.6956103873121145e-05,0.00013865700106733376,5.0475596515860965e-05,4.1692868198753666e-05,0.00010692519028309921,6.560000680256919e-05,0.0005532119366827731,6.227852887962436e-05,3.195316437371757e-05,6.310580520480974e-06,0.00024552142982790483,5.471702345383741e-05,3.2040081067695774e-05,0.0006626619877810023,0.0005430234847981068,7.151696114184296e-05,0.00029879604319807786,-2.452268162098438e-05,1.4289012058434487e-05,9.545602773676399e-05,3.273866079103798e-05,-0.00010471252455623544,-8.611190546159175e-05,0.0003950272853421853,-8.061055519007863e-05,0.0005591826445458469,4.8211457933740606e-05,0.00023769915724970394,0.0004175555467641732,1.1533283740769676e-05,0.00032157707899947447,6.310449157395398e-05,0.0002027124417277953,0.0010717203376198507,8.315227392317388e-05,0.00014642658950861438,6.685552483563319e-05,0.00025452514675432784,0.00043503698473921094,0.00021099120690842716,0.0005502608300198163,0.0004074075593991151,0.0002072468909353613,0.00046905855728308394,0.00012951420466856807,3.0259561790652192e-05,0.00017636553315478375,0.00017408007559265506,9.602969174269386e-05,0.0003117311234856253,0.0006267848670754726
SUZB3.SA,0.00014434886072846347,6.986731059836062e-05,5.7831992802212507e-05,9.5328949406537e-05,4.666621099995184e-05,0.00015524149693993018,6.336370743028077e-05,4.748201635864877e-05,4.928663405954717e-05,5.989230402129796e-05,7.576609285131952e-06,0.00020735896354426124,7.398826782180997e-05,0.00011292395073062577,0.0001165291883549239,0.00010834799735975186,2.52037710136473e-05,0.00017967211970800433,0.00019517075879880901,7.108005025540516e-05,5.6328161328727545e-05,5.0107039400047454e-05,5.354526897487591e-05,8.389414090803874e-05,0.00013619192215694837,1.7567687316242406e-05,7.461293820406821e-05,4.329228260251598e-05,3.415314624377279e-05,4.256266446657722e-05,5.950668511063509e-05,0.00023041911821609728,0.00022557403056131463,9.260163824782985e-05,8.632442926223594e-05,1.4465105374755931e-05,5.81021034775852e-05,5.391145306418214e-05,5.294731784496167e-05,8.496810066912739e-06,8.26546710687562e-05,7.885191745491347e-05,0.00011232614246656052,4.623317012349663e-05,5.2495405829714145e-05,0.00021502956433369378,5.7631453975854356e-05,5.29433034757243e-05,9.910910294947337e-05,0.0003782589633124056,1.6447234526534264e-05,2.739763714509018e-05,3.557548922863697e-05,2.579634804702359e-05,4.67740917601432e-05,1.1827779898813835e-05,0.0001141930103486195,7.794731651469192e-05,0.0001802208768448785,0.0001041102118606163,0.00011203506193349689,0.00014005082728329999,4.779256637365482e-05,2.3565641124226457e-05,4.170807650839588e-05,0.00014484631681590024,9.347227449474673e-05,0.00018230252665321368,1.99017242640215e-05,5.622301657602504e-05,3.6435541809802996e-05,0.00015574417668874106,6.96468999312061e-05,0.0002563428460767981,9.581328857020179e-05,6.422963388095133e-05,0.00013375888222962178,-7.246584688920277e-06,3.477931947674142e-05,7.215280144696646e-05,0.00011569994969861817,8.315227392317388e-05,0.0005800470448428542,2.476736236860556e-05,3.9020627824645064e-05,6.290851067411607e-05,0.00010130515916753757,0.0001985093244006731,0.00013838112744075766,0.00023155890103114724,0.00019647125356533833,5.1901128232066346e-05,4.054669301573628e-05,9.72781104629875e-05,5.543096113390132e-05,6.698783252942374e-05,3.2804736946653075e-05,0.00014428093970276303,7.087021553471925e-05
TAEE11.SA,1.750579530751481e-05,9.085234782148794e-05,0.00016548093201028722,-1.7774327337951297e-05,6.500833122662467e-06,0.00022730922480435593,0.00014546945594405387,0.0001390079351168891,0.00012272642628853513,0.00012019763721614731,9.082486932971963e-05,8.884193789159555e-05,-6.4375619418597155e-06,2.4582890403009834e-05,0.0001159371966373779,0.000177482216346655,3.332167151538975e-05,0.00012484436715979187,0.00017893618091159824,-2.082559034377027e-05,-2.6581010121706694e-06,0.00013633849937258496,0.00019729002323913292,2.7653334887216496e-06,0.00015494959391129006,0.00011293553291648575,0.0001643929519727097,0.0001414237531516117,0.00012674479090118044,0.00020043464953303533,0.00011394746502092079,0.00011155222739131592,9.941455137743729e-05,-1.5797803395371468e-06,-9.507824866507424e-06,2.9281745773705784e-05,3.1623739878133605e-05,3.3810406036756595e-05,3.663524173109488e-05,-1.2587916529964369e-05,0.00012084002819016167,0.00013710975772726072,2.7017330317474244e-06,0.00010741374028901463,0.00010348627818083369,9.276605763557287e-05,0.00016700533715775868,-8.120071193129073e-06,9.121079442711049e-06,5.415775366389771e-05,1.0057250500871676e-05,7.994005429459128e-06,2.502708344013932e-05,1.5710713111178323e-05,0.00017152477835721998,1.5790906084665918e-05,-2.748523284048644e-06,5.440249611491833e-06,3.679109387512339e-05,5.9471933171417685e-06,8.988826025073236e-06,0.00018454996807151366,0.00015805491793920685,2.393492457030125e-05,0.00012008355502860964,-2.249616962585005e-05,-1.9653999918236765e-05,1.1616517211266896e-05,2.5933300232407014e-05,-2.4519773080783577e-05,-1.9224221397809175e-05,0.00013126181673714306,-4.968656379643327e-06,0.00015953296379853395,-1.2437780112756731e-05,8.800842663069875e-05,0.00013066825361914136,8.778243537415501e-06,0.0001163285558736617,1.3689977686448689e-05,5.5767058692646354e-05,0.00014642658950861438,2.476736236860556e-05,0.0001637915796438985,2.2557599100199173e-05,0.00010245822046577221,0.00013224854007394047,3.179879659484644e-05,0.0001946373178747956,0.00011073313356303307,6.672451138976741e-05,0.00014725772913522478,3.135319281245183e-05,1.151270305176085e-06,4.073038835917366e-05,9.337223924288478e-05,2.6546583670653092e-05,0.00010344920716828577,0.00014569802935052615
TGAR11.SA,2.281255656937723e-05,3.99330404008849e-05,6.658818959463206e-05,4.484643197117356e-06,1.3880383214707323e-05,0.0001254799613782161,6.13499723662195e-05,6.783144095344682e-05,5.3936954642213126e-05,5.4523128008536117e-05,3.7584105254818246e-05,2.9529057385686665e-05,1.8338977501033658e-05,3.165757534816527e-05,4.887724522422141e-05,7.155494599459813e-05,4.006960049066437e-05,5.706512212935291e-05,8.62917578201233e-05,1.4327745623148456e-05,1.6722762799751617e-05,3.840805328101846e-05,7.250221099288777e-05,1.2703701913174597e-05,8.212284466057455e-05,2.9508316352377955e-05,9.283591678128145e-05,4.3254840663046455e-05,3.6319996621883364e-05,5.958535152173809e-05,4.318658686001041e-05,7.378781353183275e-05,7.027571818125386e-05,2.0367721795293646e-05,2.7598674976181988e-05,3.494147055911124e-05,4.138479046509902e-05,5.024316060472764e-05,5.848316556107596e-05,1.3918741547435281e-05,3.811464493779678e-05,9.0123578043352e-05,8.150004376752592e-06,4.388451348791041e-05,3.908343260457903e-05,3.650726366462106e-05,8.452716442272175e-05,1.649590143369274e-06,2.3795666757501738e-05,3.85893664996137e-05,2.2599685401208576e-05,1.7467769049062477e-05,3.691323455360357e-05,3.116265791514463e-05,7.165356926230635e-05,3.2041256706594025e-05,2.1133434641361858e-05,2.6950803564729362e-05,4.498684295739622e-05,2.2123679584850926e-05,1.818096033656658e-05,5.730665409588458e-05,5.9147624258808445e-05,3.377081842793482e-05,4.530582147854165e-05,5.385866088128621e-07,2.714078859476181e-05,2.9281633614183222e-05,1.6764064335139003e-05,-2.016602912307497e-05,2.0438612252160356e-06,6.804185316161989e-05,-6.842627375398868e-06,0.00010671326451163808,2.5452467023418e-05,2.5885206705226636e-05,3.258736236804866e-05,1.4372106022650133e-05,4.057385341388615e-05,2.2158082137377517e-05,3.008736348561146e-05,6.685552483563319e-05,3.9020627824645064e-05,2.2557599100199173e-05,0.00011210234618572392,3.702369428806592e-05,5.3455116111806885e-05,4.523816225248958e-05,6.47219330614206e-05,8.601538286998421e-05,4.480065875883091e-05,5.84316048602912e-05,5.730333007417694e-05,1.5705168293171008e-05,5.5791579642443224e-05,3.2156619909883424e-05,3.7599060054957355e-05,3.9203714740992076e-05,7.54199638710205e-05
TIMS3.SA,5.954005160658604e-05,0.0001802327269144254,0.00031654191813400555,1.4827271403250692e-05,3.586528836232597e-05,0.00038467198840327085,0.00023191756064027522,0.00023735394437403466,0.00021164525113483433,0.00021017440854014462,0.0001458461390269063,0.0001480754471598587,1.1001665354810087e-06,8.500247695525414e-05,0.0001970226571429643,0.00030781761977255245,4.275049792296289e-05,0.00021936185886630745,0.0002464457441173348,-1.308325888135778e-05,1.5708002682343787e-05,0.00017727424369291965,0.00035884652463592407,3.8198214058101284e-05,0.00025802203891399914,0.00015797139686353267,0.0002478967667062494,0.0002147211797311657,0.00017993135888159112,0.0003242418024242568,0.00019310997097049228,0.0001790318153957004,0.00016643501781295469,4.8300906777063594e-05,2.1852772766913773e-06,9.54502736166412e-06,5.888741962587982e-05,6.80755558281845e-05,3.650842877454e-05,-4.390930109713078e-05,0.00020469535627838756,0.00024797697997611844,2.229223199306079e-05,0.0001830316025451072,0.00018485853985320062,0.00016687969696831817,0.0002886553733939,-1.4558431719712735e-06,6.159514194418611e-05,9.281162938843689e-05,7.919093787017708e-06,2.088458666515638e-05,4.425435315325655e-05,2.615194986619582e-05,0.0002975454329980259,1.6054042141125017e-05,4.569302712194739e-05,1.722452843162855e-05,8.982570840372124e-05,4.494637712014228e-05,5.032012525522028e-05,0.0002726218777254351,0.00028593579621327995,3.783865572674261e-05,0.00018778055777831832,6.906367598770043e-06,1.1873737423647092e-05,6.15798287164994e-05,6.629152209848882e-05,-2.742726009536077e-05,-2.99369369760106e-05,0.00021323706005057702,1.340073277852025e-07,0.00029209796013992314,4.2052378147133256e-06,0.00015228755003370324,0.00023113664211373152,-1.639373002207387e-05,0.00020185216801583234,3.7092514623797423e-05,9.210007413207432e-05,0.00025452514675432784,6.290851067411607e-05,0.00010245822046577221,3.702369428806592e-05,0.00039784177523480714,0.00022436974580286985,6.561741623024132e-05,0.0003194711226219753,0.00018680100548948997,0.00011058839652687803,0.00023833138668996013,5.0555754363207974e-05,2.7501378716124978e-05,5.0467301683361e-05,0.0002341980394803757,3.0103370726646145e-05,0.0001612415770869779,0.0002625364347399836
TOTS3.SA,0.00010760448282437401,0.00021576558040645064,0.00044478167264532805,8.355628931862818e-05,-2.9854598495295643e-05,0.000690407564729038,0.00045157242481345234,0.00031785206653461054,0.00027327013136553444,0.000264410671205696,0.00020564101646538738,0.00022021971144902097,-9.598438344182736e-06,7.218164894638887e-05,0.0003138207322015646,0.0005210617672941982,8.129001613398869e-05,0.0003719666100314517,0.0003944158888652765,-3.512532900750928e-05,-1.1142824027391845e-05,0.0002620162098608446,0.0005326620505615509,6.886483023452747e-05,0.0004579522708729882,0.0001916011355806846,0.0004224314098313836,0.0002640776825445622,0.00026392730030585365,0.0005147319999026427,0.00032549966399223927,0.00029185437114669934,0.0002854678476003307,8.91126805069451e-05,3.889528317248585e-06,6.097837281536191e-05,9.500125914185798e-05,8.228103254452484e-05,9.029228662447102e-05,-9.840426643424874e-06,0.00033616242700863704,0.0004215439029265157,5.0415642097137095e-05,0.00023845253458962588,0.00023296306154959722,0.00024292369467928987,0.00043460841922007614,-4.449730251945067e-05,5.1427007426556075e-05,0.00015113544626529406,4.011184877503108e-05,3.589523074818823e-05,8.148159576237756e-05,4.3811899938326806e-05,0.00046090496805652057,7.90357254284968e-05,0.00012252074877588525,2.2293440645709064e-05,0.0003123332938797217,7.901788313467243e-05,0.00012094014866092632,0.0006545307527756065,0.0004091625571022767,5.457591793517247e-05,0.00026288356034145704,8.741553741061646e-05,4.762390209851793e-05,0.0002517577025485266,6.046855258687836e-05,-1.3232685850726203e-05,-6.218164588523277e-05,0.00031318581116812654,-3.6450953031105833e-05,0.00043849081333729924,0.000122087490603442,0.00025880347183575097,0.0003196130527734888,3.5672559392153916e-05,0.00025216379968465185,8.081926472927485e-05,0.0001815309341670141,0.00043503698473921094,0.00010130515916753757,0.00013224854007394047,5.3455116111806885e-05,0.00022436974580286985,0.0008033594074645864,0.00030127759251402517,0.0004648370560816278,0.0003440284145867373,0.00018727318423629886,0.0004263406150719921,8.628775716804836e-05,4.55068206251567e-05,0.00012724622793842372,0.00016345737024034028,6.260892857750653e-05,0.0003545480575951345,0.0004464696760703061
TSLA34.SA,0.0004447416527403551,0.00010126373523995247,0.00017174236276767244,0.0004411003694607272,0.00010954489094210883,0.0003266418459606372,0.0001693305370461777,8.845255140828967e-05,0.00010554116374421,0.00011377974251775561,3.275903210197952e-05,0.00022670571163808847,0.00014198299705639876,0.0002680159666836472,0.00015392033846164585,0.0002105435079192713,2.339043095871965e-05,0.00026459598481056373,0.0002271182412367857,8.286442558537541e-05,0.00010430127164426659,2.7272268870482105e-05,0.00017734713983064983,0.000300760474899995,0.00024383919726355562,3.958084305479541e-05,7.447390444896165e-05,6.0636837773186606e-05,8.135970669052663e-05,0.000174482348580478,0.0001416602883462851,0.00022877987662386603,0.00022657260439301328,0.00036909977549615526,0.00021609516304047736,3.6413947936157015e-06,9.185038283865835e-05,0.00010717948537824278,4.0802452737174004e-05,-1.6693816669983641e-06,0.00014122458179810076,0.00014383274020320604,0.00034022362397152886,8.050636879530887e-05,7.42514547642244e-05,0.00023834341123773814,0.0001901964773883718,8.810886853015127e-05,0.00022201457908383975,0.0002002135025200208,2.98946493717431e-05,2.0089084377690412e-05,5.268275758578492e-05,2.6214892441136697e-05,0.00015794092761579098,1.8184032702342374e-05,0.0004226276190147874,0.00017807305191721925,0.0006437124429671176,0.00028519340935884564,0.00041976786238479225,0.00034304727140017254,0.00014564311748532557,1.971788221858935e-05,3.726552707660875e-05,0.000476323484675113,0.00024404261034797044,0.0007504522633415763,2.3017472498080704e-05,0.00015226943402459655,9.4937463580124e-05,0.00019940819805765083,9.435803519760474e-05,0.0003590684535142081,0.0004624842847650153,7.320498338321592e-05,0.00015963385438647984,-9.516204943973965e-06,8.258319778877114e-05,0.00027857347968735316,0.0001477396556007825,0.00021099120690842716,0.0001985093244006731,3.179879659484644e-05,4.523816225248958e-05,6.561741623024132e-05,0.00030127759251402517,0.0018844116071183438,0.0001686648190299816,0.0002126282902001474,0.0001787349723851097,0.00013980076862862823,5.032910893776757e-05,0.0002767984441594462,0.0001094850262495734,5.6762173328535745e-05,2.1764875499300024e-05,0.00023651132955928634,0.00018037631818063646
UGPA3.SA,0.00010618070537094827,0.00035881613811227067,0.0005358947116733513,-8.568824840888603e-06,1.0139594461081877e-05,0.0008121709293349227,0.0005264124216922304,0.00047806936439619293,0.00044716181701633616,0.0004495205033667463,0.00028341997070649054,0.0002598460459825356,-1.9279207754456928e-05,0.0001379553428522854,0.00041915157418155456,0.0006701410014226413,8.691949096024831e-05,0.0004275364240208839,0.0005659294851164749,-3.665260086291905e-05,2.0752332044782316e-07,0.0003414250988090412,0.0006828869591725808,1.9662757581483514e-05,0.0005312174420562783,0.00027739469162284,0.0005445016058593036,0.00037992010081039314,0.00034673394863495764,0.000648854218090928,0.0003747851023228909,0.0004278606041237751,0.0004102231238538084,5.207167657272275e-05,-4.0869205174194737e-05,5.086260347739492e-05,0.00010317101309509027,0.00012686966849036408,9.900608125646729e-05,8.421616147884312e-06,0.00034893765695350127,0.0004917863928665926,6.546135145394318e-05,0.0003726472630120295,0.0003765000957309582,0.00034538039694711087,0.000503224231298997,-6.271798479190773e-05,0.00010946364330230596,0.00018752466715516204,2.621951804488083e-05,3.184440341714438e-05,0.00011426302740382334,4.507402711917368e-05,0.0005736560296252041,4.357323368532071e-05,7.612322327635719e-05,-4.7577615523992954e-06,0.00017759814143209686,8.000940500512395e-06,6.893552648872175e-05,0.0006462969473296497,0.0004946803289222179,6.892090421975026e-05,0.00035341754097308915,2.131722650854511e-05,-3.353887530805101e-05,0.00015482738651653835,2.4338992409820205e-05,-6.881297323491988e-05,-8.686991336792338e-05,0.0004998932547302232,-4.217998268215263e-05,0.0005592364439650142,7.419643795981078e-05,0.0002787044388037138,0.00046595249053609444,4.2180976382210616e-05,0.0004055150111145106,3.1563706412526974e-05,0.0002218000514619828,0.0005502608300198163,0.00013838112744075766,0.0001946373178747956,6.47219330614206e-05,0.0003194711226219753,0.0004648370560816278,0.0001686648190299816,0.0024140373391101557,0.00048810329411621206,0.0002933532652789861,0.0006003888189177418,0.00010778025657693941,1.0990643335730952e-05,0.00012814782230667667,0.0002449155387054456,0.00010045846974420455,0.0003223279526677756,0.0005290371498802531
USIM5.SA,9.821346979498662e-05,0.00021781786638941556,0.0003754053202241473,1.6073559709756685e-05,5.916492663813075e-05,0.0007171399309660688,0.00038381652503452024,0.0004045850890660538,0.0003821023846110382,0.00038183136344990305,0.00019619919666331455,0.00022659359486135308,6.023042862108664e-05,0.00021075374370915553,0.00038442832289781203,0.0004941009119701319,9.152488360209801e-05,0.00032765279430943745,0.0006383552808488761,0.00010087339844678362,2.1521855901850207e-05,0.0002296302129981964,0.0005137317867444313,0.0001175652176320843,0.0005111432863012097,0.00016866742808515375,0.0004711058549235833,0.0002455749065507728,0.00023325495714843247,0.0004392754697712147,0.00024870761648325244,0.0007211200629876247,0.0007208627998596747,9.098798284187175e-05,8.942331706951393e-05,7.892721903240032e-05,0.000119239316092051,0.00013363865260289755,0.00011038546198785662,1.744933618943058e-05,0.0002741786784090747,0.00041632834495581623,0.00010672146179227899,0.00030346296164973955,0.00032026717347963235,0.00029664302017166536,0.0004243736380833564,-4.245923103993823e-05,0.00015955354273141227,0.00025748952663055667,4.2622059515071365e-05,4.0076152631181064e-05,0.00010045472233428894,7.474984891265191e-05,0.0003879272437048076,9.953607015785083e-05,7.90499504271481e-05,3.67258648374058e-05,0.00023187301274285208,0.00010940969554551777,5.0432341275435735e-05,0.0005052163399725973,0.0003456115774720747,8.864698810362378e-05,0.00024409291222042372,3.485161691369754e-05,9.080301837240038e-05,0.00020184334758899513,7.501879637521648e-05,-2.7528606840309826e-05,-7.993144306098839e-05,0.0004691582487563086,-4.162845917785739e-05,0.000665270618146215,0.00013711068116228618,0.00015507755424373217,0.00030973403309132334,3.302996837947215e-05,0.00033709260096325533,8.013299033206857e-05,0.0002556345971339584,0.0004074075593991151,0.00023155890103114724,0.00011073313356303307,8.601538286998421e-05,0.00018680100548948997,0.0003440284145867373,0.0002126282902001474,0.00048810329411621206,0.0011094478637395848,0.0005463353480137524,0.00038233877407480585,0.0001281697045298794,8.627325577984241e-05,0.0001443683279553071,0.00012589430203052674,8.981046470122057e-05,0.00027167524481074874,0.0004643820821495517
VALE3.SA,0.00013820654084118898,0.00012305544300264106,0.00020972687108039746,5.599437634933389e-05,7.88653753642859e-05,0.00037823429066496125,0.00024152241008854457,0.0002663714154747461,0.00026385726883104395,0.00026299776517082324,0.00013247636717037995,0.0001909356532947237,8.82864910756087e-05,0.00019727381900752205,0.0002924873889033849,0.0003084873382440415,6.0708667009745514e-05,0.0002128436954410535,0.0003980716585435025,8.835705106799808e-05,3.258454347439406e-05,0.00012398130996547685,0.00026882821989106064,0.00011841980158606572,0.0002601565888601925,0.0001097421647025436,0.00029253475975852286,0.00012802160994602416,0.0001372479227925289,0.00022733119220804326,0.00010800252467278258,0.0005125490441312235,0.0005119167279462891,9.978305636223292e-05,5.766038453638409e-05,4.5988592811566086e-05,6.057054981190995e-05,5.185787218488815e-05,5.427483669045151e-05,1.2448145588296688e-06,0.00016824697390825728,0.00023771222819045357,0.00013428845684776422,0.00020064948013553323,0.00021468522170624258,0.0002377092202959871,0.00020472184067857655,3.17107110677403e-05,0.0001637130136025006,0.00018070189667362125,8.330847615039947e-06,1.0558215061882194e-05,5.783668163761693e-05,2.87672328435905e-05,0.00019329588701516836,4.948349072247697e-05,8.898870619243653e-05,3.7494280621261394e-05,0.00020541693197051553,9.389981645711382e-05,0.00010277848658356638,0.00029378669449325585,0.00020281887338545503,6.108314894290225e-05,0.00014626153415346719,4.9905222576172e-05,6.035704916868935e-05,0.00015811635031769779,9.618763260044961e-05,6.058165659462294e-06,-3.6353326235126264e-05,0.0003791436384761459,4.6485136731341194e-05,0.0004942958087195118,8.20023293363875e-05,6.414288375271151e-05,0.00022691983533326522,2.3336020511517142e-05,0.00024673185921004847,5.018705239022909e-05,0.00020042335860289518,0.0002072468909353613,0.00019647125356533833,6.672451138976741e-05,4.480065875883091e-05,0.00011058839652687803,0.00018727318423629886,0.0001787349723851097,0.0002933532652789861,0.0005463353480137524,0.0006498562702007917,0.00023251310562195766,5.527608107159205e-05,9.585315813260225e-05,7.816547176261952e-05,0.0001027844839595277,5.07214647378799e-05,0.00017644651075652258,0.00020916843762219692
