Ticker,AAPL34.SA,ABEV3.SA,AMZO34.SA,ATTB34.SA,B1CS34.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BCFF11.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,COCA34.SA,CPFE3.SA,CPTS11.SA,DISB34.SA,EGIE3.SA,ELET3.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,LREN3.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MGLU3.SA,MSCD34.SA,MSFT34.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,SANB11.SA,SBUB34.SA,STBP3.SA,SUZB3.SA,TOTS3.SA,TSLA34.SA,VALE3.SA,VILG11.SA,VISA34.SA,VISC11.SA,WEGE3.SA,ZAMP3.SA
NVDC34.SA,0.0003461129714211931,2.1703250820953646e-05,0.0004215171689704658,4.318856056087472e-05,0.0001227976478488354,-3.067354772433659e-05,-1.3562273495257056e-05,-7.525234999589775e-06,-2.0499338697601332e-05,0.00012555546488954395,0.0001775097969173286,4.1641873774348547e-05,8.618041713398847e-05,-1.4686082165155413e-05,5.560777534582917e-05,-4.0957264334648484e-05,-4.69577937649909e-05,0.00024672786879734496,-6.245454795211474e-06,-4.134836470570185e-05,0.00038589049740600214,0.00019406817760748648,2.760750701114291e-05,3.6464819304769626e-06,-5.553750348554989e-06,-2.929402534640321e-06,-2.214682607210611e-05,0.00030998605876563233,-8.627639553687262e-06,-1.1442001432575644e-05,1.8938626507564202e-05,4.4321731504798613e-05,0.00017568539821371062,7.906551004042118e-05,-4.6082909507053015e-06,3.893094220172361e-05,0.0004653672867453686,0.00013634256021083125,0.0005921268829203876,0.00018112006035240222,0.00026541927333611164,0.0003952520745223507,2.3761284160478315e-05,0.00044065444129368374,0.00031579813066162,0.0011388679564375305,-1.4470762407446767e-06,0.00022937359383329664,7.13109979078444e-05,-2.5793029952737622e-05,7.702365921052084e-05,4.144766980357624e-05,0.00042245437984493307,-3.799606869247768e-05,0.00024333892344662202,1.2291961047074168e-05,0.00011144024622681498,0.00021739814134607807,0.000610729678803615,6.770976375789552e-05,-1.8853925320999443e-05,0.0002277692665781174,-1.2213546360129824e-05,9.822979617282629e-05,6.272704440894227e-05
NVHO11.SA,-1.4134867121486353e-05,9.896269382919276e-06,9.430819268932463e-06,-2.421830430899867e-05,-2.7785635419181623e-05,1.3505967211281583e-05,2.6213452604711015e-05,7.39698020456325e-06,8.770846181855853e-06,-2.655037583696294e-05,-3.006400015584745e-05,2.2652177863732148e-05,2.0273047446270685e-05,1.3595323493957126e-05,-2.2943121457155436e-05,1.2703818409005628e-05,-7.287096004995563e-06,-1.0972858694403251e-05,1.0980475304107843e-05,-3.656988790729611e-05,3.20978766941859e-06,-1.985787357812149e-06,8.873520359231014e-06,7.744285085238393e-06,5.7560604491828505e-06,1.0358748588964212e-05,4.7979517987276365e-05,-1.5138579228066621e-05,4.1833680809422275e-06,5.765118931903167e-06,4.122013170963549e-05,-1.4701183218220811e-05,-4.4846743581007474e-05,1.5222709586492835e-05,3.5769461209534343e-06,-1.2437839615386512e-05,2.52015310631176e-06,-1.0870266970551993e-06,-1.5767864717225917e-05,-6.778173706445411e-06,-3.315663080846219e-05,-4.38413524711519e-06,1.4384795862456038e-05,-3.0158819727718672e-05,1.6873159884194015e-05,-1.4470762407446767e-06,0.0007869379177789507,-3.277117564820941e-05,-2.3380822783244758e-05,1.9637670275525423e-05,-1.282607627585824e-06,4.6069932870800324e-05,3.7137467844759366e-05,5.533357901738663e-06,-1.103604160936864e-05,-1.8376637644197688e-05,2.024309617629069e-06,2.5274314672214872e-05,-1.0467104575137795e-05,4.657902424763807e-05,3.782421729746411e-05,-1.0816058925662175e-05,1.7568309153254644e-05,2.1159516241086444e-05,-3.177571470166965e-05
ORCL34.SA,0.00015987334743349004,-6.651505183610639e-06,0.00015215309835435445,9.10092562171019e-05,9.30900538762866e-05,-2.9330139839667673e-05,-2.4602424006140287e-05,-2.973720060788577e-05,-1.93832994163324e-06,0.00012748195914154907,0.00012037261555359135,-1.9164702559339184e-05,-2.581792265478032e-05,-5.263838781113008e-06,8.425900000735941e-05,-5.482815307864232e-05,-2.187721905774316e-05,0.00012594553047325717,-3.3365339203037007e-05,-4.809397450583788e-05,0.00016613348181773036,0.00012753501731243766,4.0754729028185315e-06,-1.209860468492276e-05,-2.1513945493934026e-06,-1.1173150795439454e-07,3.014043866460302e-05,0.0001493647277531503,-2.5331262087894154e-05,-2.5579976325891935e-05,-4.617144873113048e-05,9.903753215464218e-05,0.00013197142944767877,3.1418296676690684e-05,-6.527880223428982e-06,-5.848853259726654e-05,0.0001755337926656247,0.0001156268405470383,0.00012585238515247618,-6.850810353512987e-05,0.00016469182753790223,0.0001835611191096826,-1.5157841418540619e-05,0.0001700286553387254,0.00015675597029586092,0.00022937359383329664,-3.277117564820941e-05,0.0004299850284050832,9.980551217695675e-05,-5.228547362223933e-05,0.00010665674848704931,-8.972022255518187e-06,0.00014808478543525236,-2.6994296771136084e-05,0.0001409387132048544,-9.079786515259249e-05,7.03760544326699e-05,1.9764283405376487e-05,0.00015206792616322384,1.084653411140088e-05,3.117488800977335e-06,0.0001500178645685718,-3.5948831668132895e-06,-4.699605824158918e-06,-0.00011649569946002126
PEPB34.SA,0.00010659424572373207,-2.675707783930606e-06,0.00010203614481389614,8.871499297692907e-05,3.5653554724435006e-05,-5.8540628736616974e-05,-3.442777813364386e-05,-2.3778064551080872e-05,-2.1976105948696754e-06,9.6903884666338e-05,8.835356739746836e-05,-3.955575963838564e-05,-5.640994516759665e-05,-8.035757768455967e-06,0.0001331210721904413,-3.873158012802267e-05,-8.498604643523445e-07,9.349769481780903e-05,-2.063813404918005e-05,-4.487029552701611e-05,0.0001042074076371966,8.132675686732867e-05,-1.30310331620299e-05,-4.836391917556935e-06,1.2567969392287535e-07,-1.5439424596162746e-06,-1.1273883151684398e-05,8.93864271551973e-05,-4.538900947533022e-05,-3.386195401592812e-05,-5.5871742799177704e-05,0.0001262337963076503,8.822577841513888e-05,1.4812306931114672e-07,2.3119117553501548e-06,-6.461145162174881e-05,9.448886872227866e-05,0.00011378284385366006,5.150933214904178e-05,-7.73302847558391e-05,0.00010703631240130283,0.00011517499433005492,-1.783311399087086e-05,9.826893715050381e-05,0.00010890090913595307,7.13109979078444e-05,-2.3380822783244758e-05,9.980551217695675e-05,0.0002447621558884,-5.443596107264915e-05,9.744690498284265e-05,-4.546984334887972e-05,5.284274958911812e-05,-2.8923518388054675e-05,0.00011410566367167592,-6.997263669630026e-05,2.621513079193698e-05,-4.759597957517173e-05,5.764597897425386e-05,-3.6663099350995554e-05,3.534163714812365e-06,0.0001065579579599956,-4.440879990049302e-06,-4.094806385240073e-05,-9.147769351602631e-05
PETR4.SA,-3.5141150534562945e-05,0.00012286348550677264,-6.573106439608678e-05,-3.7456849453253636e-05,4.386509434432974e-05,0.0002732173699053034,0.0002104827590133275,9.874579298026601e-05,3.803824235463161e-05,-3.235695379153563e-05,3.2554872037384035e-05,0.00020568980780539782,0.00016644893373200489,2.353598964886487e-05,-4.499945961916411e-05,9.687045389225367e-05,3.221932892237664e-05,-1.7321224388848704e-05,6.169373666459282e-05,0.000179212346249906,-3.03244084026405e-05,1.711329611077562e-05,1.2836137565519206e-05,1.7826216242079952e-05,1.3787763460879284e-05,1.3867187626063506e-05,2.2945562585953895e-05,-2.9456014610158133e-05,0.00018293081829171446,0.00019982305303290263,0.00018468188072668498,-7.693568383212039e-05,-4.138716223187714e-06,3.161228757273572e-05,6.097773197075844e-06,0.00018004767336839156,-3.6664425347129886e-05,-4.739128325772337e-05,2.344283906283928e-06,0.0001564670688584613,-2.381993939046044e-05,-5.997666836074704e-05,8.829713344887544e-05,-3.724411179676443e-05,-3.231421131536006e-05,-2.5793029952737622e-05,1.9637670275525423e-05,-5.228547362223933e-05,-5.443596107264915e-05,0.0006273483680598389,-7.053550313272866e-05,0.00025700475072285543,-4.720294168439587e-06,0.00017796398602357223,-7.497280854742411e-06,0.00018146424458980522,3.063149981362332e-05,0.0001212499900805067,5.1007530517730876e-05,0.0001477426171675986,4.359078986290228e-06,-3.298182715629741e-05,2.687486022513474e-05,7.876715140014546e-05,0.00022467975356260534
PFIZ34.SA,9.341614005143455e-05,-2.8256633828622442e-05,8.490524198027019e-05,0.00011325192923924228,4.3754141933513934e-05,-5.3997417983106336e-05,-3.703453936079417e-05,-4.481303686470948e-05,-4.684105566324243e-06,0.00011120577110831734,0.00011582277465499987,-4.713138286348843e-05,-9.665994625854958e-05,-9.026527377903786e-06,9.794626411086945e-05,-5.797824038683193e-05,2.2318324603349405e-06,9.270322936730265e-05,-4.259454571991996e-05,-7.309656348937347e-05,0.00010110869431608972,9.024629893952417e-05,8.801167426673966e-06,-3.5106284906125354e-06,-2.366050066394533e-06,-1.0428262947435943e-05,1.9621291646197532e-05,0.00010086659635002223,-4.4697815027780816e-05,-3.847846365261177e-05,-8.649776057873467e-05,0.00014522619243774812,0.00011818478883876867,1.2649478428225667e-06,-5.005145278017122e-06,-8.452592104598003e-05,9.167887113486292e-05,9.233127089664357e-05,4.099465406093924e-05,-0.00013137154885747545,0.00010559649357253276,0.00010068340512486192,-4.134925941875101e-05,9.125487223869333e-05,9.306649598132985e-05,7.702365921052084e-05,-1.282607627585824e-06,0.00010665674848704931,9.744690498284265e-05,-7.053550313272866e-05,0.00034961041014844936,-2.48369126405248e-05,8.046609699709148e-05,-4.48272863901795e-05,7.88439292562651e-05,-9.003676126803617e-05,4.02002307489728e-05,-7.980551622591003e-05,5.7661153811734836e-05,-1.1074407210540713e-05,-7.281696148681668e-06,0.00011178334680359535,3.067954646773244e-06,-3.197275256337273e-05,-9.297392781129164e-05
PRIO3.SA,-1.6097212075824812e-05,5.4087542783033125e-05,-9.163810147632082e-06,-2.790165491341838e-05,0.00011167534970375428,0.00012123517862443869,0.00013119560066751529,7.596955815580696e-05,3.9238839946184836e-05,-7.11220798111409e-07,7.439032429588367e-05,0.00017337467579197008,0.00018145260646999583,2.140166821532313e-05,-2.611434281598093e-05,6.721243745177293e-05,-2.069510069352267e-05,1.480000490326912e-05,3.6010527503961596e-05,9.736057836550985e-05,-1.9382381730325195e-06,6.43197341630851e-05,1.1076608959699692e-05,2.8863159080693315e-05,2.154982381949091e-05,2.0239296719501116e-05,4.777028994434869e-05,4.729806683622805e-05,0.00011978879025090958,0.00012601520993536604,0.00016548099593229355,-6.99327060965058e-05,2.0940392284230852e-05,0.00010414883728625088,-2.478808253833417e-06,0.00014424759351906947,-1.3951792823909718e-05,-4.219867192911117e-05,0.00011383775978438218,0.00024233253467615247,3.7461726317026386e-05,-4.045217901297118e-05,6.299348271591895e-05,-4.328556258082845e-05,3.727015260019676e-06,4.144766980357624e-05,4.6069932870800324e-05,-8.972022255518187e-06,-4.546984334887972e-05,0.00025700475072285543,-2.48369126405248e-05,0.0010215055009371876,-4.655090419486861e-06,0.00012499011256399812,9.144328807465243e-06,0.00018586470332044382,0.00010500566553774953,0.00015387312283905285,0.00010756077034942899,0.0002156158651358556,3.3612617012507624e-05,7.837168216051145e-06,2.0759847129121783e-05,0.0001123156254097715,0.00016645905380745585
PYPL34.SA,0.00024929715352676416,2.1188860198259808e-05,0.0002911823616460036,6.506464550443586e-05,0.00011702395999027692,-4.631859869052635e-05,-1.2345108613219451e-05,-2.9054032390325366e-05,-1.4259163965242056e-05,0.00013555045364108955,0.00014370826786099482,2.0585146127729817e-05,7.340826736980471e-05,6.549988231647668e-06,6.248324258594248e-05,-4.139501839269244e-05,-2.7002041255020118e-05,0.00022568685311234382,-6.573963179838507e-06,-4.00143989763085e-05,0.0002363971287672644,0.00016846155041282297,4.6827488920894865e-06,7.83287385692982e-06,-1.0979661086354107e-05,-7.998468309319033e-06,1.2185208907419197e-05,0.0002258759928947631,-1.3199623219374616e-06,-2.727590411177325e-06,2.782677297038074e-05,6.365354811680696e-05,0.00012420267426137459,4.087761629948276e-05,-3.974771803081196e-06,-2.1397831328057848e-05,0.00043694741598353796,0.00010373251894303728,0.00045448597815733076,3.227441062932675e-05,0.0002044722349082646,0.00024978516967443236,-9.277412978204378e-06,0.0003981120786839951,0.0002347089360876941,0.00042245437984493307,3.7137467844759366e-05,0.00014808478543525236,5.284274958911812e-05,-4.720294168439587e-06,8.046609699709148e-05,-4.655090419486861e-06,0.001537632679685014,-1.785583479666935e-05,0.00023051558829040577,1.6789120219050376e-06,8.152961741366472e-05,0.00011466087046493333,0.00039470574319237344,3.0197853056858126e-05,-1.3025468915280467e-05,0.00014417213896991031,-2.1535626022829407e-05,4.892185840698097e-05,3.83824055992281e-05
SANB11.SA,-2.141979151950727e-05,0.00015170821403665634,-2.4271532444718115e-05,-1.5519907003682597e-05,8.503602034101577e-05,0.00021680555126021554,0.0002847459629772207,0.00011080726549919926,2.5734301300585472e-05,-2.3678947205080933e-06,6.158930555654118e-05,0.00015766835481404592,0.00022029223165423114,2.231776670476563e-05,-1.9673888922264335e-05,0.00010320275505645049,2.501764288083708e-05,2.036094681115893e-05,9.283036867238944e-05,0.0001761883873260595,-1.3388817046473938e-05,4.043241825940813e-05,9.78484599819797e-06,8.396487521414484e-06,7.753324992568456e-07,5.4687634941185854e-06,-1.1736418198433842e-05,-1.8554616959679473e-05,0.00022552793448235285,0.00025867914895579686,0.0001789918916821549,-3.851109105583944e-05,3.6701081375281486e-05,2.457375358266215e-05,5.100928338569764e-06,0.00020990893954684928,-2.5266377204369128e-05,-2.614860535958316e-05,1.3546500586668434e-05,0.00018276264994086217,5.55414901979482e-06,-3.129375968797301e-05,9.244936610272298e-05,-2.016371684856467e-05,-1.9508556229105832e-05,-3.799606869247768e-05,5.533357901738663e-06,-2.6994296771136084e-05,-2.8923518388054675e-05,0.00017796398602357223,-4.48272863901795e-05,0.00012499011256399812,-1.785583479666935e-05,0.00035068780136875307,1.9060103958575393e-06,0.000153980381161645,1.0994825439400308e-05,0.00010991321594508954,2.3158466014624094e-05,9.592236859680566e-05,-3.9898317499565824e-06,-1.264659998275243e-05,9.445236153109048e-06,8.400472196440507e-05,0.00018727595722140125
SBUB34.SA,0.0001592873653591298,1.3888998806475936e-05,0.0001977692067245216,7.422743569303354e-05,0.00011484044424350658,-7.978061317936852e-06,5.508581801673734e-06,4.44722767609512e-07,5.230629824258857e-06,0.00011906772936692053,0.00015071096776712403,3.953394109950079e-06,1.6990468328175423e-05,1.9104091512226767e-06,9.261908004028563e-05,-4.488669668900876e-05,-1.6333022549377317e-05,0.00018134620634698332,-1.6630602533784658e-05,-2.6564704582822416e-05,0.0001715564345195476,0.00014876693239461385,1.6008524814854027e-05,-8.049052285606875e-07,1.6213918372981213e-06,-6.33891973988421e-07,1.2659236554623094e-05,0.00014813117698074833,-1.1356657029688323e-05,-2.2015263180926146e-06,-1.2734631241218395e-05,9.222752901830911e-05,0.00014532015387185322,2.5633377917789846e-05,-1.1753716016771408e-06,-2.8761099555325462e-06,0.00021475149165182754,0.0001403896139850125,0.00023924035190852561,2.991037406357364e-05,0.0001825013030190023,0.00016564707880600116,-7.55795378810389e-06,0.00020412581244465754,0.00022869341136443473,0.00024333892344662202,-1.103604160936864e-05,0.0001409387132048544,0.00011410566367167592,-7.497280854742411e-06,7.88439292562651e-05,9.144328807465243e-06,0.00023051558829040577,1.9060103958575393e-06,0.0003769318366546745,-2.318706844110603e-05,4.797654615521677e-05,3.4334747358150985e-05,0.00020196995142727703,9.026632457517772e-06,3.2240562792901915e-06,0.0001644973485400771,-5.8605348138777955e-06,-6.915440603947204e-08,-1.140471139742828e-05
STBP3.SA,-5.490352583966469e-05,0.00012030890617263153,-6.1426304589690536e-06,-0.00010734355562885413,-4.633623136852663e-06,0.00015963450116886533,0.00015690863793297786,0.00012081276166408527,2.4556685098722e-05,-9.205240186751173e-05,-4.659868859439896e-05,0.00018035072220535476,0.0003258131331873028,4.18636464776943e-05,-9.187699695934894e-05,0.0001579985328046437,2.161217344876564e-05,-6.03156949118373e-05,0.00011354762665630993,0.0002515394907697614,-4.167802275558691e-05,-5.593292069466383e-05,4.516773484670688e-05,1.4209665826901866e-05,5.115839387593339e-06,2.787733275407245e-05,7.036108505474779e-05,-7.02289179921266e-05,0.00014731913851434374,0.00015686618488812963,0.00035976089198469307,-0.00010536426120595136,-8.599380787106478e-05,2.5917489374761735e-05,4.874909159928584e-06,0.0003429943574494691,-2.9916539699659105e-05,-6.977551369189616e-05,0.00018692268938663885,0.0004588296160662728,-4.499204971011263e-05,-4.6604704910311366e-05,0.00014921096819479432,-2.132747466632612e-05,-5.133671233893943e-05,1.2291961047074168e-05,-1.8376637644197688e-05,-9.079786515259249e-05,-6.997263669630026e-05,0.00018146424458980522,-9.003676126803617e-05,0.00018586470332044382,1.6789120219050376e-06,0.000153980381161645,-2.318706844110603e-05,0.0007483837422563201,-6.101366441257797e-06,0.0002775382514350814,6.06145225467591e-05,5.6468874338938946e-05,7.95025535690381e-06,-5.840277585390386e-05,2.0810215076204214e-05,0.00015984950347347777,0.0003605549599739489
SUZB3.SA,7.537137654414762e-05,1.538823785166818e-05,6.374365070630549e-05,3.111380344104977e-05,5.8325185628062605e-05,3.219675746321564e-06,2.0595868011625144e-05,1.0300810709662186e-05,1.341054919631816e-05,3.6452072812446294e-05,6.511050070307203e-05,5.492741885660798e-05,3.41777731968149e-05,6.128186103733986e-06,2.8201629579603162e-05,3.6836705044917506e-06,-1.149370181147678e-05,3.659926628851556e-05,-1.2248990346527738e-06,-1.2785684221563705e-05,5.6143499065838725e-05,5.8350233407889643e-05,8.336544512181475e-06,7.295941707162987e-06,9.59902209706901e-06,5.660452406105822e-07,1.986208090106101e-05,6.913321549513334e-05,1.885506271962241e-05,2.4644254230679572e-05,-1.940028139298567e-05,2.538621452075212e-05,6.401919198821111e-05,0.00024531190881385806,-8.23173304835327e-07,-9.351582212112899e-06,6.806401925132356e-05,3.6358251145465786e-05,8.323574114226531e-05,1.9904403641057022e-05,6.699861470100476e-05,5.803878356380196e-05,-4.513463658268325e-06,9.475733214980361e-05,6.278983628720287e-05,0.00011144024622681498,2.024309617629069e-06,7.03760544326699e-05,2.621513079193698e-05,3.063149981362332e-05,4.02002307489728e-05,0.00010500566553774953,8.152961741366472e-05,1.0994825439400308e-05,4.797654615521677e-05,-6.101366441257797e-06,0.0003852003531314183,5.9802674167482976e-05,7.648738321111489e-05,0.00012071074791488,7.127958588108299e-06,5.529295054831106e-05,1.2231426750333594e-06,6.528794894083994e-05,-4.6839671118731954e-06
TOTS3.SA,3.253233459385572e-05,0.00012569276485952576,7.820678535918729e-05,-8.493514573468562e-05,1.8515751048051585e-05,0.00012615495225547736,0.00011750189596060729,0.00010090257027411621,3.313734193283665e-05,-6.696673940306756e-05,-2.7189453718366433e-05,0.00017704580784352452,0.00034163958256647176,3.4332767793969844e-05,-6.477537547897074e-05,0.00014858591236957793,-1.1915836669332467e-06,1.3998431647073704e-06,0.00010059370716282293,0.0002059230416713047,4.740661956558164e-05,-5.934321804881278e-06,1.713804029139421e-05,1.2567294197779416e-05,4.554482405976678e-06,2.1475793858580188e-05,9.29537573278447e-06,-1.2329260982193893e-06,0.00013212322288395402,0.00012694994057183234,0.0002929413262206351,-8.259641490016672e-05,-5.4438269694164526e-05,8.01382126469604e-05,5.620387093598059e-06,0.0003208457346095728,9.121475602429006e-05,-3.8157135609099146e-05,0.000281829465912131,0.000493646200472845,1.5421033934252503e-05,5.353772222746254e-05,0.00014676209786475866,0.00010348962513747977,2.1696112254020163e-05,0.00021739814134607807,2.5274314672214872e-05,1.9764283405376487e-05,-4.759597957517173e-05,0.0001212499900805067,-7.980551622591003e-05,0.00015387312283905285,0.00011466087046493333,0.00010991321594508954,3.4334747358150985e-05,0.0002775382514350814,5.9802674167482976e-05,0.0006085949625628384,0.00018499899601561205,3.425868334710742e-05,1.0482749968278972e-05,-9.867450111063385e-06,2.0975054994377184e-05,0.0002188219885731602,0.0002908753975745832
TSLA34.SA,0.0003324810308386715,4.559629979602676e-05,0.00038074632217234165,5.9913806887854676e-05,0.00014091852494655025,6.2697221157794195e-06,3.9439734987052366e-05,9.19517342321891e-06,3.88003413670262e-06,8.963715052464e-05,0.0001742182464723295,6.178194256188681e-05,0.00010944010065976215,4.013306111611719e-06,4.978641089986283e-05,-4.587214647199608e-05,-4.6564350556686344e-05,0.00020712350417499337,7.178138585617409e-06,-3.388568732237134e-05,0.00030019050203137696,0.00016596262533215414,-7.297449232044614e-06,1.5387317716698816e-05,2.1998123501370208e-05,4.6697791089480854e-06,-2.78183930567998e-05,0.00025478208378109507,2.267874628607771e-05,1.9667106870005585e-05,6.994164899298056e-05,2.7826417149240485e-05,0.00014504611652025,7.790107976478505e-05,8.964143489449827e-06,3.080623535858449e-05,0.00034038309899722956,8.433781586213415e-05,0.0005536166123225636,0.000147775363386336,0.00018274246363788498,0.0002867985119075516,-8.53098973033362e-06,0.00040300106522762435,0.00022019482658664201,0.000610729678803615,-1.0467104575137795e-05,0.00015206792616322384,5.764597897425386e-05,5.1007530517730876e-05,5.7661153811734836e-05,0.00010756077034942899,0.00039470574319237344,2.3158466014624094e-05,0.00020196995142727703,6.06145225467591e-05,7.648738321111489e-05,0.00018499899601561205,0.0013382409367949984,7.646601339310104e-05,-2.1774786529071648e-05,0.0001723451128514832,1.9973976464636067e-05,0.00011319981853039254,5.564514197700422e-05
VALE3.SA,4.856249113743345e-07,3.1329050694718115e-05,2.903737670666741e-05,1.3256492608917384e-05,6.489990569955954e-05,8.071478033820947e-05,0.00010152112393159865,3.890472110691943e-05,9.838677307848036e-06,2.3372190500480627e-05,6.147596061320441e-05,0.00013927467612785284,8.123986054278305e-05,1.6055125571170837e-05,-1.5946159135682658e-05,9.102811490052139e-06,-2.80797414199423e-06,3.2517514693132366e-05,1.3035786387174149e-05,6.29797131559559e-05,2.786263367101924e-05,5.7253028501544314e-05,4.905260155827028e-06,7.58579752065388e-06,-4.9323369721299646e-06,3.5024231139388547e-06,1.5124041474176174e-05,5.7630443708880634e-05,8.183503431404895e-05,9.256860989691467e-05,4.082516889425704e-05,-3.3724847992716056e-05,3.966224638484445e-05,0.00010121117140780442,-2.617081216241388e-06,4.444101017678463e-05,3.949884622412154e-05,-1.99514106899627e-05,8.729107736535763e-05,7.83710670194654e-05,2.0241476852291565e-05,4.817099324776294e-06,1.8707433610130585e-05,3.352479898437818e-05,4.694602504186301e-05,6.770976375789552e-05,4.657902424763807e-05,1.084653411140088e-05,-3.6663099350995554e-05,0.0001477426171675986,-1.1074407210540713e-05,0.0002156158651358556,3.0197853056858126e-05,9.592236859680566e-05,9.026632457517772e-06,5.6468874338938946e-05,0.00012071074791488,3.425868334710742e-05,7.646601339310104e-05,0.00045763840541316404,1.0152074653275115e-05,2.536427122446506e-05,3.846813235205478e-06,6.908853453793319e-05,7.631101607133725e-05
VILG11.SA,-7.271005924581637e-06,6.510079640851291e-06,-5.620157276893064e-06,-1.613634207300895e-05,-1.366085611356472e-07,5.1557554746498436e-06,8.852811792398554e-06,-1.8707073107238868e-07,2.72623410081536e-05,-2.355498513889822e-06,-1.0844821653302847e-05,1.0929831795230106e-05,1.976518462952848e-05,2.503901159529925e-05,-7.988325197457755e-08,5.789191633341459e-06,1.445406705969458e-05,1.2650535107519265e-05,1.0137306251099832e-05,1.039668455695386e-05,-4.0024750464371636e-06,-4.257598576877811e-06,1.283884872296631e-05,1.8548969242118517e-05,3.449926016677487e-05,2.6340132038716022e-05,8.315491638921866e-06,-6.804865582707298e-06,3.5893602267339683e-06,5.689979260192474e-06,2.5572661948184453e-05,1.5853551329626027e-06,-8.395827520539633e-06,1.0431226831805198e-05,8.151060225295774e-06,1.827661133876478e-05,-2.2310931719135945e-06,8.91941527325958e-06,1.3353728524805462e-05,5.250055059493982e-05,-7.232215684316416e-07,-4.063457346136829e-06,8.72503489488094e-06,-4.914532165275965e-07,-1.1285885348294142e-06,-1.8853925320999443e-05,3.782421729746411e-05,3.117488800977335e-06,3.534163714812365e-06,4.359078986290228e-06,-7.281696148681668e-06,3.3612617012507624e-05,-1.3025468915280467e-05,-3.9898317499565824e-06,3.2240562792901915e-06,7.95025535690381e-06,7.127958588108299e-06,1.0482749968278972e-05,-2.1774786529071648e-05,1.0152074653275115e-05,0.00012138330143520305,4.16765976325294e-06,2.4569176368139146e-05,1.2821387412721567e-05,1.7649273101019016e-05
VISA34.SA,0.00017842920954551388,-2.0995734868537283e-05,0.00018114888115499606,0.00011255429030838744,0.00010488265987417545,-2.2362424452889035e-05,-9.073140789274577e-07,-9.641920501113775e-06,4.415331686436852e-06,0.00014141611239372362,0.00016904759093162134,-1.0620865081245321e-05,-2.844810376390761e-05,-4.163893090165089e-06,0.00011309043279335004,-6.339170982838661e-05,-9.39607247974122e-06,0.00018398718714470762,-3.327005738947834e-05,-4.603757690530261e-05,0.00018700260571556163,0.00014942000222230002,7.385651338210429e-06,2.871083729149324e-06,-1.372240291274749e-06,3.6648055207418054e-06,3.970081638622134e-05,0.00015061392484750453,-9.966160202303664e-06,1.918807438435428e-06,-4.456157594489314e-05,0.00010898803566673655,0.00017222142279252716,3.24696809381639e-05,2.5461082042257798e-06,-3.9855921139789245e-05,0.00020992835413011896,0.00012085426042297122,0.0002024250368139042,-4.1375523846352644e-05,0.00027715889273152234,0.00018024634250573366,-2.415687488463018e-05,0.00017877108483811522,0.0001990986241722696,0.0002277692665781174,-1.0816058925662175e-05,0.0001500178645685718,0.0001065579579599956,-3.298182715629741e-05,0.00011178334680359535,7.837168216051145e-06,0.00014417213896991031,-1.264659998275243e-05,0.0001644973485400771,-5.840277585390386e-05,5.529295054831106e-05,-9.867450111063385e-06,0.0001723451128514832,2.536427122446506e-05,4.16765976325294e-06,0.0003653199608252445,8.182853537842771e-06,-1.0931266693165672e-06,-3.214019460934045e-05
VISC11.SA,-4.597222344558072e-07,7.160623931780952e-06,-3.4986655728948028e-06,1.5444642215063134e-06,-4.325129191050083e-06,2.286569671998642e-05,1.773232041597654e-05,1.5610409390796492e-05,2.6374821220942494e-05,-1.7059474727400195e-06,-5.14285001934085e-06,1.4280809642271294e-05,1.462927093347547e-05,2.7790416673322635e-05,-2.497014973783654e-06,7.064481120157798e-06,3.762235291970961e-07,7.178626994209219e-06,1.19819303363171e-06,1.3152171533723522e-05,1.3200579002411937e-06,6.81354110800172e-06,1.4085956000939963e-05,1.561796660049791e-05,1.5777773330221225e-05,2.3509798554012847e-05,-1.8150046267801347e-06,-6.799810463503722e-06,1.555828958126045e-05,1.7203325487357696e-05,3.122742051728427e-05,-5.321878122265132e-06,1.243579938944789e-06,5.541772531931171e-06,7.927237286899836e-06,1.8876524143021856e-05,-6.830535015556421e-06,4.2078541374356574e-07,1.4018312606936936e-05,1.893135342314226e-05,2.8727263460693933e-06,-4.855449293570824e-06,1.19805778915947e-05,-7.848458809567482e-06,-1.7831345489891855e-05,-1.2213546360129824e-05,1.7568309153254644e-05,-3.5948831668132895e-06,-4.440879990049302e-06,2.687486022513474e-05,3.067954646773244e-06,2.0759847129121783e-05,-2.1535626022829407e-05,9.445236153109048e-06,-5.8605348138777955e-06,2.0810215076204214e-05,1.2231426750333594e-06,2.0975054994377184e-05,1.9973976464636067e-05,3.846813235205478e-06,2.4569176368139146e-05,8.182853537842771e-06,8.013380215075375e-05,1.5699248599560215e-05,3.6093219949552095e-06
